SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,13:04:57,2025-04-03,Petals MtDiablo,Shea Nolan,,033,A,bottom,0.578350,2.539218,0.471058,8.221201,1.504706,1.210798,3.189445,1.684740,12.245214,15.217609,32.255962,0.441786,7.500000,40.10,32.26,27.81,25.05,25.05,98.88,120.3,120.0,0.3,1533,3.643,12:55:56,2025-04-03,0.16,1,-0.004,-0.004,-9999.000,-0.000,-0.004,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472169,2.494674,1.357284,0.843736,0.243896,-0.033518,0.365061,1.437840,43.148876,0.000136,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
27,13:05:56,2025-04-03,Petals MtDiablo,Shea Nolan,,033,A,bottom,-0.006168,2.542887,-0.006183,-0.191023,1.198624,1.205459,4.170509,2.971885,12.191651,12.122532,42.179295,0.441786,7.500000,32.12,32.30,27.71,29.63,29.63,98.88,120.6,119.6,0.8,1614,3.643,12:55:56,2025-04-03,0.16,1,-0.002,-0.004,-0.009,-0.005,-0.007,-0.011,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472247,2.482621,1.359468,0.842942,0.244830,0.021932,0.366947,1.508338,42.898537,0.000134,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
28,13:06:37,2025-04-03,Petals MtDiablo,Shea Nolan,,033,A,top,-0.000695,2.539201,-0.000695,-0.019319,1.151415,1.152108,3.829672,2.678257,11.652871,11.645861,38.734810,0.441786,7.500000,30.94,30.96,27.67,28.16,28.16,98.87,120.3,119.6,0.6,913,3.643,13:06:17,2025-04-03,0.01,1,-0.002,-0.003,-9999.000,0.005,0.009,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470198,2.481035,1.357274,0.842996,0.245284,0.004709,0.368853,0.899083,42.863487,0.000135,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
29,13:08:43,2025-04-03,Petals MtDiablo,Shea Nolan,,034,A,bottom,-0.006852,2.540019,-0.006870,-0.180913,1.250588,1.257068,3.787596,2.537008,12.715253,12.649707,38.311562,0.441786,7.500000,34.17,34.35,27.38,27.97,27.97,98.86,120.4,119.8,0.5,2140,3.642,13:06:17,2025-04-03,0.01,1,-0.002,-0.000,-9999.000,0.004,0.006,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475411,2.486063,1.357760,0.843275,0.248079,0.005863,0.373343,1.965059,42.607071,0.000134,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
30,13:09:03,2025-04-03,Petals MtDiablo,Shea Nolan,,034,A,top,0.010308,2.539358,0.010266,0.284671,1.292538,1.282342,3.961006,2.668468,12.971061,13.074199,40.066120,0.441786,7.500000,35.33,35.05,27.37,28.74,28.74,98.86,120.3,119.4,0.8,1676,3.642,13:06:17,2025-04-03,0.01,1,-0.005,-0.004,0.012,0.003,0.006,0.005,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476472,2.487829,1.357367,0.842388,0.248140,0.015187,0.374318,1.562179,42.609215,0.000133,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
31,13:11:15,2025-04-03,Petals MtDiablo,Shea Nolan,,035,A,bottom,-0.002642,2.541657,-0.002645,-0.077050,1.149454,1.152215,3.955449,2.805994,11.653833,11.625917,40.006557,0.441786,7.500000,30.87,30.95,27.67,28.71,28.71,98.87,120.5,119.6,0.8,1628,3.641,13:06:17,2025-04-03,0.01,1,-0.001,0.001,-9999.000,0.001,-0.009,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470184,2.480935,1.358735,0.842888,0.245224,0.011315,0.381391,1.520348,42.637108,0.000136,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
32,13:11:31,2025-04-03,Petals MtDiablo,Shea Nolan,,035,A,top,-0.001316,2.540799,-0.001316,-0.039176,1.236630,1.238032,4.099783,2.863154,12.521409,12.507220,41.465042,0.441786,7.500000,33.15,33.19,27.70,29.33,29.33,98.87,120.5,119.7,0.6,1179,3.641,13:06:17,2025-04-03,0.01,1,0.001,0.001,-9999.000,0.003,0.002,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473601,2.484447,1.358224,0.843130,0.244915,0.018428,0.381889,1.130275,42.593479,0.000135,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
33,13:15:07,2025-04-03,Petals MtDiablo,Shea Nolan,,036,A,bottom,-0.005553,2.540961,-0.005565,-0.125085,1.141789,1.146271,3.313338,2.171549,11.596706,11.551364,33.520714,0.441786,7.500000,31.22,31.34,27.37,25.69,25.69,98.84,120.5,119.7,0.6,286,3.638,13:06:17,2025-04-03,0.01,1,0.001,-0.000,-9999.000,0.006,0.006,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470842,2.481524,1.358320,0.843219,0.248197,-0.020833,0.386656,0.354717,41.894318,0.000134,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
34,13:15:34,2025-04-03,Petals MtDiablo,Shea Nolan,,036,A,top,0.025207,2.539607,0.024959,0.294708,1.021751,1.011170,2.169985,1.148234,10.230161,10.337214,21.954081,0.441786,7.500000,28.20,27.90,27.21,18.74,18.74,98.84,120.4,-22.9,119.0,672,3.640,13:06:17,2025-04-03,0.01,1,-0.000,-0.000,0.012,-0.005,-0.004,-0.010,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.465546,2.476822,1.357515,0.560411,0.249753,-0.096932,0.387101,0.689784,41.834595,0.000135,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
35,13:16:00,2025-04-03,Petals MtDiablo,Shea Nolan,,037,A,bottom,-0.000937,2.539028,-0.000937,-0.020961,1.088991,1.089744,3.251822,2.162831,11.025387,11.017776,32.900028,0.441786,7.500000,30.30,30.32,27.07,25.38,25.38,98.84,120.3,119.8,0.5,495,3.640,13:06:17,2025-04-03,0.01,1,-0.003,0.001,-9999.000,-0.001,-0.001,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469321,2.480143,1.357171,0.843260,0.251130,-0.020985,0.388037,0.536805,41.754486,0.000133,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
36,13:19:34,2025-04-03,Petals MtDiablo,Shea Nolan,,037,A,bottom,-0.004144,2.542476,-0.004151,-0.103720,1.086571,1.090286,3.498698,2.412127,11.031539,10.993957,35.399918,0.441786,7.500000,30.67,30.78,26.82,26.61,26.61,98.83,120.6,119.8,0.7,1897,3.640,13:18:50,2025-04-03,0.10,1,0.001,-0.001,-9999.000,-0.001,0.004,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470077,2.480634,1.359223,0.843328,0.253619,-0.003569,0.398265,1.753801,41.707275,0.000134,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
37,13:19:57,2025-04-03,Petals MtDiablo,Shea Nolan,,037,A,top,0.000301,2.540350,0.000301,0.007145,1.004751,1.004495,3.299257,2.294506,10.162990,10.165585,33.380280,0.441786,7.500000,28.45,28.45,26.77,25.62,25.62,98.84,120.4,119.8,0.5,989,3.639,13:18:50,2025-04-03,0.10,1,-0.001,-0.000,-9999.000,0.001,0.003,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.466472,2.477163,1.357957,0.843485,0.254169,-0.014555,0.399454,0.965892,41.729809,0.000131,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
38,13:21:42,2025-04-03,Petals MtDiablo,Shea Nolan,,038,A,bottom,0.001456,2.540612,0.001455,0.034080,1.036544,1.035321,3.301469,2.264924,10.473345,10.485714,33.397758,0.441786,7.500000,29.70,29.66,26.57,25.63,25.63,98.85,120.4,119.9,0.5,1274,3.638,13:18:50,2025-04-03,0.10,1,-0.001,-0.000,-9999.000,0.010,0.011,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.468402,2.479157,1.358113,0.843554,0.256180,-0.012073,0.403341,1.213062,41.479111,0.000134,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
39,13:21:57,2025-04-03,Petals MtDiablo,Shea Nolan,,038,A,top,0.001075,2.543835,0.001074,0.025044,1.048917,1.048021,3.302469,2.253551,10.602053,10.611122,33.408634,0.441786,7.500000,30.12,30.09,26.54,25.64,25.64,98.85,120.7,119.9,0.7,913,3.639,13:18:50,2025-04-03,0.10,1,-0.002,-0.002,-9999.000,0.005,0.006,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469068,2.479815,1.360034,0.843599,0.256536,-0.011600,0.404002,0.899751,41.485191,0.000135,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
40,13:25:12,2025-04-03,Petals MtDiablo,Shea Nolan,,039,A,bottom,0.006751,2.542104,0.006733,0.187252,1.260891,1.254193,3.938236,2.677345,12.684822,12.752567,39.831055,0.441786,7.500000,36.55,36.35,26.38,28.64,28.64,98.87,120.6,119.6,0.8,1928,3.637,13:18:50,2025-04-03,0.10,1,-0.002,-0.002,-9999.000,0.003,-0.001,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.478631,2.489739,1.359002,0.842929,0.258180,0.025941,0.412074,1.780921,41.368961,0.000131,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
41,13:25:37,2025-04-03,Petals MtDiablo,Shea Nolan,,039,A,top,0.003561,2.540646,0.003556,0.099215,1.283481,1.279929,3.969166,2.685685,12.945315,12.981236,40.144489,0.441786,7.500000,37.16,37.05,26.40,28.77,28.77,98.87,120.4,119.8,0.5,1921,3.637,13:18:50,2025-04-03,0.10,1,-0.002,-0.000,-9999.000,0.003,0.001,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.479674,2.490655,1.358133,0.843344,0.257964,0.027323,0.413004,1.774850,41.398643,0.000136,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
42,13:27:24,2025-04-03,Petals MtDiablo,Shea Nolan,,040,A,bottom,0.004727,2.543803,0.004719,0.118096,1.191242,1.187019,3.605893,2.414650,12.004888,12.047597,36.468102,0.441786,7.500000,34.28,34.16,26.50,27.13,27.13,98.88,120.7,119.8,0.8,1844,3.637,13:18:50,2025-04-03,0.10,1,-0.000,0.001,-9999.000,0.001,0.001,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475299,2.486262,1.360015,0.843286,0.256922,0.006373,0.417008,1.707721,41.227341,0.000132,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
43,13:27:40,2025-04-03,Petals MtDiablo,Shea Nolan,,040,A,top,0.001874,2.540100,0.001873,0.046422,1.203573,1.201910,3.594910,2.391336,12.155481,12.172308,36.357025,0.441786,7.500000,34.61,34.56,26.51,27.07,27.07,98.88,120.4,119.8,0.5,1675,3.637,13:18:50,2025-04-03,0.10,1,-0.001,-0.001,-9999.000,0.003,0.004,-9999.000,1,115,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475903,2.486760,1.357808,0.843404,0.256784,0.005595,0.417822,1.560919,41.256310,0.000133,2.417466,-0.000070,1.000000,2.427854,-0.000070,1.000000,0.600196,0.599648,0.106705,0.000000,,PFA-00224,PSA-00236,,RHS-00313,3.0.0,2025-03-19T00:30:05.507Z
